airport,terminal,date,hour,us_avg_wait,us_max_wait,non_us_avg_wait,non_us_max_wait,all_avg_wait,all_max_wait,all_n_0_15,all_n_16_30,all_n_31_45,all_n_46_60,all_n_61_90,all_n_91_120,all_n_120_plus,all_excluded,all_total,all_flights,all_booths
ORD,Terminal 5,2021-07-23,0900 - 1000,20,42,22,42,22,42,110,152,114,0,0,0,0,16,392,3,13
ORD,Terminal 5,2021-07-23,1100 - 1200,7,32,14,35,9,35,322,81,10,0,0,0,0,11,424,3,16
ORD,Terminal 5,2021-07-23,1200 - 1300,21,49,29,52,23,52,339,299,297,44,0,0,0,22,1001,5,20
ORD,Terminal 5,2021-07-23,1300 - 1400,14,30,15,30,15,30,236,243,0,0,0,0,0,9,488,3,17
ORD,Terminal 5,2021-07-23,1400 - 1500,26,94,43,105,32,105,362,318,323,115,153,23,0,50,1344,7,21
ORD,Terminal 5,2021-07-23,1500 - 1600,64,91,64,90,64,91,52,29,12,72,681,2,0,25,873,5,18
ORD,Terminal 5,2021-07-23,1600 - 1700,61,96,70,94,62,96,70,4,11,181,504,28,0,21,819,4,17
ORD,Terminal 5,2021-07-23,1700 - 1800,48,84,55,81,50,84,54,21,98,454,176,0,0,27,830,5,17
ORD,Terminal 5,2021-07-23,1800 - 1900,61,105,67,105,62,105,56,17,119,280,470,133,0,33,1108,7,14
ORD,Terminal 5,2021-07-23,1900 - 2000,23,47,28,47,24,47,109,274,177,5,0,0,0,17,582,3,15
ORD,Terminal 5,2021-07-23,2000 - 2100,9,16,9,16,9,16,212,14,0,0,0,0,0,6,232,1,15
ORD,Terminal 5,2021-07-23,2200 - 2300,26,70,33,71,29,71,155,114,96,88,31,0,0,16,500,3,12
ORD,Terminal 5,2021-07-23,2300 - 0000,47,87,53,86,49,87,16,49,91,284,111,0,0,16,567,4,9
ORD,Terminal 5,2021-07-24,0000 - 0100,56,67,56,68,56,68,1,0,10,79,58,0,0,4,152,1,11
ORD,Terminal 5,2021-07-24,0100 - 0200,5,13,7,14,6,14,130,0,0,0,0,0,0,8,138,1,11
ORD,Terminal 5,2021-07-24,0500 - 0600,26,47,25,46,25,47,41,36,48,9,0,0,0,3,137,1,7
ORD,Terminal 5,2021-07-24,0600 - 0700,59,122,59,122,59,122,40,37,36,48,121,55,3,11,351,1,10
ORD,Terminal 5,2021-07-24,0700 - 0800,91,124,94,124,92,124,4,18,5,1,71,157,12,15,283,1,8
ORD,Terminal 5,2021-07-24,0800 - 0900,91,134,94,129,93,134,5,1,7,5,88,128,23,6,263,1,8
ORD,Terminal 5,2021-07-24,0900 - 1000,77,113,84,120,81,120,9,19,4,27,169,158,0,12,398,2,9
ORD,Terminal 5,2021-07-24,1100 - 1200,22,69,32,69,24,69,158,139,99,40,16,0,0,17,469,3,14
ORD,Terminal 5,2021-07-24,1200 - 1300,47,90,51,90,49,90,53,59,160,224,212,0,0,37,745,5,14
ORD,Terminal 5,2021-07-24,1300 - 1400,47,75,50,75,48,75,92,35,115,470,178,0,0,28,918,4,19
ORD,Terminal 5,2021-07-24,1400 - 1500,40,67,45,70,41,70,75,106,464,510,39,0,0,52,1246,7,19
ORD,Terminal 5,2021-07-24,1500 - 1600,37,64,36,64,36,64,43,209,256,231,16,0,0,32,787,4,21
ORD,Terminal 5,2021-07-24,1600 - 1700,22,49,33,49,24,49,135,182,150,13,0,0,0,24,504,3,21
ORD,Terminal 5,2021-07-24,1700 - 1800,8,22,10,23,9,23,586,88,0,0,0,0,0,31,705,4,21
ORD,Terminal 5,2021-07-24,1800 - 1900,18,60,23,58,19,60,1046,419,324,181,0,0,0,79,2049,12,22
ORD,Terminal 5,2021-07-24,1900 - 2000,32,55,33,50,32,55,31,137,176,58,0,0,0,23,425,3,15
ORD,Terminal 5,2021-07-24,2000 - 2100,22,43,27,43,23,43,120,239,143,0,0,0,0,14,516,3,15
ORD,Terminal 5,2021-07-24,2100 - 2200,10,20,9,13,10,20,126,30,0,0,0,0,0,9,165,1,9
ORD,Terminal 5,2021-07-24,2300 - 0000,20,66,29,67,23,67,315,366,136,73,23,0,0,39,952,6,14
ORD,Terminal 5,2021-07-25,0000 - 0100,45,58,44,58,44,58,0,5,51,67,0,0,0,4,127,1,12
ORD,Terminal 5,2021-07-25,0400 - 0500,47,79,38,79,42,79,42,36,39,33,75,0,0,1,226,1,5
ORD,Terminal 5,2021-07-25,0700 - 0800,21,90,54,90,39,90,127,98,50,69,131,0,0,14,489,2,10
ORD,Terminal 5,2021-07-25,0800 - 0900,23,54,28,54,25,54,52,102,76,8,0,0,0,13,251,1,8
ORD,Terminal 5,2021-07-25,0900 - 1000,12,48,32,50,27,50,66,48,86,22,0,0,0,8,230,2,9
ORD,Terminal 5,2021-07-25,1100 - 1200,14,29,15,31,15,31,90,56,2,0,0,0,0,4,152,1,14
ORD,Terminal 5,2021-07-25,1200 - 1300,20,46,24,43,21,46,387,750,269,3,0,0,0,45,1454,9,21
ORD,Terminal 5,2021-07-25,1600 - 1700,39,87,36,87,38,87,314,271,304,225,306,0,0,78,1498,11,21
ORD,Terminal 5,2021-07-25,1700 - 1800,53,79,52,79,53,79,68,75,88,253,511,0,0,50,1045,5,23
ORD,Terminal 5,2021-07-25,1800 - 1900,41,72,41,71,41,72,187,255,215,687,163,0,0,72,1579,10,22
ORD,Terminal 5,2021-07-25,1900 - 2000,29,53,31,53,30,53,21,255,228,41,0,0,0,20,565,3,22
ORD,Terminal 5,2021-07-25,2000 - 2100,6,13,7,13,6,13,343,0,0,0,0,0,0,17,360,2,17
ORD,Terminal 5,2021-07-25,2200 - 2300,30,63,28,63,29,63,71,109,72,62,8,0,0,8,330,2,13
ORD,Terminal 5,2021-07-25,2300 - 0000,19,46,21,46,20,46,256,284,176,3,0,0,0,21,740,5,13
ORD,Terminal 5,2021-07-26,0100 - 0200,8,18,10,20,8,20,131,28,0,0,0,0,0,9,168,1,11
ORD,Terminal 5,2021-07-26,0500 - 0600,24,42,23,42,24,42,49,122,80,0,0,0,0,9,260,2,9
ORD,Terminal 5,2021-07-26,0700 - 0800,18,50,32,57,25,57,68,87,59,29,0,0,0,13,256,1,11
ORD,Terminal 5,2021-07-26,0900 - 1000,14,48,26,48,20,48,119,106,66,8,0,0,0,9,308,2,11
ORD,Terminal 5,2021-07-26,1000 - 1100,16,44,26,44,20,44,87,83,58,0,0,0,0,12,240,1,11
ORD,Terminal 5,2021-07-26,1100 - 1200,14,33,17,31,15,33,77,68,6,0,0,0,0,5,156,1,12
ORD,Terminal 5,2021-07-26,1200 - 1300,40,77,44,77,41,77,197,147,160,437,229,0,0,32,1202,7,17
ORD,Terminal 5,2021-07-26,1300 - 1400,40,64,42,67,40,67,60,27,385,276,22,0,0,15,785,4,22
ORD,Terminal 5,2021-07-26,1400 - 1500,33,97,42,93,35,97,48,160,336,47,32,7,0,19,649,4,18
ORD,Terminal 5,2021-07-26,1500 - 1600,73,116,75,113,74,116,66,38,46,40,678,275,0,44,1187,5,19
ORD,Terminal 5,2021-07-26,1600 - 1700,75,102,82,102,76,102,51,25,1,3,341,136,0,14,571,3,18
ORD,Terminal 5,2021-07-26,1700 - 1800,61,93,61,95,61,95,42,30,35,171,542,10,0,28,858,5,19
ORD,Terminal 5,2021-07-26,1800 - 1900,67,125,76,124,68,125,138,37,28,267,695,239,18,44,1466,9,17
ORD,Terminal 5,2021-07-26,1900 - 2000,60,86,66,86,62,86,20,16,10,38,301,0,0,10,395,2,16
ORD,Terminal 5,2021-07-26,2200 - 2300,39,83,39,79,39,83,56,128,117,97,92,0,0,15,505,3,12
ORD,Terminal 5,2021-07-26,2300 - 0000,65,109,69,108,66,109,8,9,69,156,218,116,0,18,594,4,11
ORD,Terminal 5,2021-07-27,0100 - 0200,16,34,20,34,17,34,62,77,14,0,0,0,0,9,162,1,5
ORD,Terminal 5,2021-07-27,0400 - 0500,15,34,17,34,16,34,98,95,26,0,0,0,0,4,223,1,5
ORD,Terminal 5,2021-07-27,0700 - 0800,35,90,58,109,51,109,13,63,98,44,87,28,0,11,344,1,12
ORD,Terminal 5,2021-07-27,0800 - 0900,15,67,49,69,29,69,81,50,21,49,27,0,0,9,237,1,11
ORD,Terminal 5,2021-07-27,0900 - 1000,19,63,42,69,33,69,97,86,56,97,41,0,0,19,396,2,12
ORD,Terminal 5,2021-07-27,1000 - 1100,37,74,43,78,39,78,60,41,57,55,73,0,0,15,301,1,13
ORD,Terminal 5,2021-07-27,1100 - 1200,39,71,41,70,40,71,4,56,138,78,17,0,0,9,302,2,14
ORD,Terminal 5,2021-07-27,1200 - 1300,71,128,82,130,75,130,90,37,90,161,278,416,53,36,1161,7,21
ORD,Terminal 5,2021-07-27,1300 - 1400,90,140,108,137,93,140,135,19,19,6,27,592,188,27,1013,5,25
ORD,Terminal 5,2021-07-27,1400 - 1500,92,142,106,144,96,144,82,45,26,18,19,543,238,35,1006,6,24
ORD,Terminal 5,2021-07-27,1500 - 1600,87,142,90,138,88,142,43,43,43,55,411,559,115,43,1312,6,26
ORD,Terminal 5,2021-07-27,1600 - 1700,68,109,80,109,70,109,26,13,38,141,154,164,0,12,548,3,23
ORD,Terminal 5,2021-07-27,1700 - 1800,18,30,21,28,18,30,126,242,0,0,0,0,0,10,378,3,23
ORD,Terminal 5,2021-07-27,1800 - 1900,20,57,25,56,21,57,441,773,285,19,0,0,0,55,1573,8,25
ORD,Terminal 5,2021-07-27,1900 - 2000,15,31,15,31,15,31,254,263,3,0,0,0,0,18,538,3,20
ORD,Terminal 5,2021-07-27,2200 - 2300,24,54,31,54,26,54,49,55,44,27,0,0,0,4,179,1,9
ORD,Terminal 5,2021-07-27,2300 - 0000,24,57,31,57,28,57,112,60,64,73,0,0,0,7,316,2,9
ORD,Terminal 5,2021-07-28,0000 - 0100,16,35,17,35,17,35,120,140,30,0,0,0,0,12,302,2,9
ORD,Terminal 5,2021-07-28,0200 - 0300,27,56,26,56,27,56,55,42,37,35,0,0,0,5,174,1,3
ORD,Terminal 5,2021-07-28,0600 - 0700,2,14,5,19,3,19,96,1,0,0,0,0,0,3,100,1,9
ORD,Terminal 5,2021-07-28,0700 - 0800,31,73,43,73,35,73,84,134,137,133,53,0,0,25,566,2,12
ORD,Terminal 5,2021-07-28,0900 - 1000,27,76,43,76,38,76,28,67,75,41,45,0,0,8,264,2,10
ORD,Terminal 5,2021-07-28,1100 - 1200,12,26,7,25,12,26,186,115,0,0,0,0,0,7,308,2,12
ORD,Terminal 5,2021-07-28,1200 - 1300,23,48,26,48,24,48,311,349,404,28,0,0,0,33,1125,6,21
ORD,Terminal 5,2021-07-28,1300 - 1400,13,37,16,35,14,37,281,177,11,0,0,0,0,21,490,2,19
ORD,Terminal 5,2021-07-28,1400 - 1500,19,44,25,44,22,44,180,466,173,0,0,0,0,24,843,5,21
ORD,Terminal 5,2021-07-28,1500 - 1600,42,81,41,81,41,81,103,255,270,346,212,0,0,37,1223,5,25
ORD,Terminal 5,2021-07-28,1600 - 1700,27,50,37,51,30,51,122,71,139,89,0,0,0,12,433,3,22
ORD,Terminal 5,2021-07-28,1700 - 1800,22,65,27,65,23,65,352,533,318,63,10,0,0,39,1315,7,24
ORD,Terminal 5,2021-07-28,1800 - 1900,16,38,19,38,16,38,426,489,19,0,0,0,0,29,963,7,23
ORD,Terminal 5,2021-07-28,1900 - 2000,14,43,17,44,15,44,308,204,45,0,0,0,0,20,577,3,18
ORD,Terminal 5,2021-07-28,2000 - 2100,8,25,16,30,11,30,211,94,0,0,0,0,0,9,314,2,18
ORD,Terminal 5,2021-07-28,2100 - 2200,8,15,7,16,8,16,128,3,0,0,0,0,0,8,139,1,17
ORD,Terminal 5,2021-07-28,2200 - 2300,12,38,13,36,12,38,208,114,5,0,0,0,0,12,339,2,13
ORD,Terminal 5,2021-07-28,2300 - 0000,15,28,14,28,15,28,158,151,0,0,0,0,0,7,316,2,13
ORD,Terminal 5,2021-07-29,0000 - 0100,10,23,12,24,11,24,209,100,0,0,0,0,0,12,321,2,13
ORD,Terminal 5,2021-07-29,0500 - 0600,38,64,45,64,41,64,44,18,16,108,32,0,0,4,222,1,10
ORD,Terminal 5,2021-07-29,0700 - 0800,23,110,50,110,39,110,112,152,120,85,61,52,0,32,614,2,14
ORD,Terminal 5,2021-07-29,0800 - 0900,34,90,77,103,48,103,17,48,106,13,56,20,0,15,275,1,13
ORD,Terminal 5,2021-07-29,0900 - 1000,26,81,57,81,39,81,49,96,37,64,74,0,0,8,328,1,15
ORD,Terminal 5,2021-07-29,1000 - 1100,40,52,39,52,39,52,2,15,97,41,0,0,0,5,160,1,15
ORD,Terminal 5,2021-07-29,1100 - 1200,3,18,6,15,4,18,115,4,0,0,0,0,0,3,122,1,11
ORD,Terminal 5,2021-07-29,1200 - 1300,18,44,20,47,19,47,599,402,319,1,0,0,0,38,1359,7,26
ORD,Terminal 5,2021-07-29,1300 - 1400,13,38,15,32,14,38,504,351,18,0,0,0,0,33,906,4,25
ORD,Terminal 5,2021-07-29,1400 - 1500,19,49,22,50,21,50,283,458,180,7,0,0,0,28,956,5,25
ORD,Terminal 5,2021-07-29,1500 - 1600,23,57,26,58,24,58,207,487,218,51,0,0,0,37,1000,4,25
ORD,Terminal 5,2021-07-29,1600 - 1700,15,48,15,50,15,50,519,372,81,5,0,0,0,40,1017,5,22
ORD,Terminal 5,2021-07-29,1700 - 1800,27,63,27,63,27,63,155,545,391,26,4,0,0,38,1159,7,20
ORD,Terminal 5,2021-07-29,1800 - 1900,18,37,21,37,18,37,273,243,106,0,0,0,0,13,635,4,17
ORD,Terminal 5,2021-07-29,1900 - 2000,15,29,13,28,14,29,258,249,0,0,0,0,0,11,518,3,16
ORD,Terminal 5,2021-07-29,2000 - 2100,5,16,7,16,5,16,168,8,0,0,0,0,0,4,180,1,17
ORD,Terminal 5,2021-07-29,2200 - 2300,25,68,22,68,24,68,94,128,80,19,8,0,0,8,337,2,10
ORD,Terminal 5,2021-07-29,2300 - 0000,52,92,55,92,53,92,19,94,112,108,274,5,0,16,628,4,13
ORD,Terminal 5,2021-07-30,0500 - 0600,37,64,31,65,34,65,35,59,86,39,19,0,0,8,246,2,11
ORD,Terminal 5,2021-07-30,0800 - 0900,17,110,27,94,23,110,212,198,102,52,4,6,0,25,599,2,18
ORD,Terminal 5,2021-07-30,0900 - 1000,43,95,51,100,48,100,57,106,102,109,189,17,0,15,595,3,14
ORD,Terminal 5,2021-07-30,1000 - 1100,101,136,96,134,99,136,2,2,6,3,61,187,39,10,310,1,12
ORD,Terminal 5,2021-07-30,1100 - 1200,12,28,12,23,12,28,102,59,0,0,0,0,0,5,166,1,10
ORD,Terminal 5,2021-07-30,1200 - 1300,42,86,51,89,44,89,195,173,180,363,374,0,0,42,1327,7,21
ORD,Terminal 5,2021-07-30,1300 - 1400,35,55,35,55,35,55,50,124,378,105,0,0,0,14,671,3,20
ORD,Terminal 5,2021-07-30,1400 - 1500,39,106,48,108,41,108,101,192,629,257,169,31,0,43,1422,7,26
ORD,Terminal 5,2021-07-30,1500 - 1600,83,126,78,126,81,126,57,34,97,85,329,625,20,45,1292,6,21
ORD,Terminal 5,2021-07-30,1600 - 1700,64,92,65,92,64,92,55,10,13,27,479,5,0,16,605,3,20
ORD,Terminal 5,2021-07-30,1700 - 1800,56,97,50,97,55,97,83,151,154,151,569,35,0,36,1179,7,21
ORD,Terminal 5,2021-07-30,1800 - 1900,62,93,63,93,62,93,106,46,15,109,843,19,0,33,1171,6,21
ORD,Terminal 5,2021-07-30,1900 - 2000,41,64,51,66,43,66,30,15,132,94,39,0,0,7,317,2,19
ORD,Terminal 5,2021-07-30,2000 - 2100,9,26,12,28,10,28,362,175,0,0,0,0,0,17,554,2,19
ORD,Terminal 5,2021-07-30,2100 - 2200,6,15,9,15,7,15,190,0,0,0,0,0,0,7,197,1,18
ORD,Terminal 5,2021-07-30,2200 - 2300,10,23,11,23,10,23,115,41,0,0,0,0,0,4,160,1,14
ORD,Terminal 5,2021-07-30,2300 - 0000,21,64,25,69,23,69,207,232,109,52,3,0,0,26,629,4,11
ORD,Terminal 5,2021-07-31,0000 - 0100,14,35,18,35,16,35,147,140,15,0,0,0,0,10,312,2,11
ORD,Terminal 5,2021-07-31,0400 - 0500,25,45,23,42,24,45,43,51,59,0,0,0,0,4,157,1,5
ORD,Terminal 5,2021-07-31,0600 - 0700,21,33,19,33,20,33,43,78,11,0,0,0,0,3,135,1,9
ORD,Terminal 5,2021-07-31,0700 - 0800,39,84,46,88,44,88,61,52,57,51,109,0,0,10,340,1,9
ORD,Terminal 5,2021-07-31,0800 - 0900,68,106,72,113,70,113,9,1,18,61,123,57,0,8,277,1,8
ORD,Terminal 5,2021-07-31,0900 - 1000,71,123,76,128,73,128,18,31,49,70,110,169,14,21,482,2,9
ORD,Terminal 5,2021-07-31,1000 - 1100,130,167,142,166,134,167,0,1,3,6,0,39,249,9,307,1,15
ORD,Terminal 5,2021-07-31,1100 - 1200,64,103,77,100,67,103,73,5,0,1,380,44,0,16,519,3,14
ORD,Terminal 5,2021-07-31,1200 - 1300,78,124,85,122,80,124,70,52,34,12,185,519,4,26,902,5,20
ORD,Terminal 5,2021-07-31,1300 - 1400,78,133,87,133,80,133,89,58,13,11,610,434,49,47,1311,5,20
ORD,Terminal 5,2021-07-31,1400 - 1500,93,129,93,129,93,129,47,29,27,11,90,475,84,24,787,4,25
ORD,Terminal 5,2021-07-31,1500 - 1600,76,124,81,124,77,124,146,65,35,17,790,562,17,65,1697,8,30
ORD,Terminal 5,2021-07-31,1600 - 1700,50,75,51,75,50,75,74,22,69,236,258,0,0,18,677,4,25
ORD,Terminal 5,2021-07-31,1700 - 1800,34,61,32,61,33,61,172,208,707,167,2,0,0,39,1295,7,27
ORD,Terminal 5,2021-07-31,1800 - 1900,26,42,25,39,26,42,186,773,544,0,0,0,0,42,1545,8,28
ORD,Terminal 5,2021-07-31,1900 - 2000,22,35,22,35,22,35,74,425,50,0,0,0,0,9,558,3,24
ORD,Terminal 5,2021-07-31,2000 - 2100,5,16,8,15,6,16,307,3,0,0,0,0,0,5,315,2,17
ORD,Terminal 5,2021-07-31,2200 - 2300,13,30,15,30,13,30,199,129,0,0,0,0,0,8,336,2,12
ORD,Terminal 5,2021-07-31,2300 - 0000,18,49,22,50,20,50,162,223,61,7,0,0,0,14,467,3,10
ORD,Terminal 5,2021-08-01,0200 - 0300,13,24,12,23,13,24,103,63,0,0,0,0,0,5,171,1,7
ORD,Terminal 5,2021-08-01,0400 - 0500,24,49,24,49,24,49,69,63,76,20,0,0,0,6,234,1,5
ORD,Terminal 5,2021-08-01,0500 - 0600,10,27,14,27,12,27,123,84,0,0,0,0,0,6,213,1,13
ORD,Terminal 5,2021-08-01,0600 - 0700,18,64,35,66,30,66,89,80,53,67,23,0,0,10,322,1,8
ORD,Terminal 5,2021-08-01,0800 - 0900,17,57,37,63,25,63,199,111,80,93,11,0,0,20,514,2,9
ORD,Terminal 5,2021-08-01,0900 - 1000,24,106,52,106,38,106,167,110,110,57,111,36,0,25,616,3,11
ORD,Terminal 5,2021-08-01,1100 - 1200,8,21,10,10,8,21,96,41,0,0,0,0,0,5,142,1,5
ORD,Terminal 5,2021-08-01,1200 - 1300,32,61,37,61,33,61,226,164,641,292,3,0,0,37,1363,8,19
ORD,Terminal 5,2021-08-01,1300 - 1400,34,53,37,52,35,53,9,56,214,18,0,0,0,11,308,1,22
ORD,Terminal 5,2021-08-01,1400 - 1500,22,46,24,45,22,46,441,720,419,2,0,0,0,71,1653,8,22
ORD,Terminal 5,2021-08-01,1500 - 1600,43,74,42,73,42,74,112,208,401,733,119,0,0,63,1636,7,29
ORD,Terminal 5,2021-08-01,1600 - 1700,20,34,22,32,20,34,149,594,27,0,0,0,0,29,799,3,27
ORD,Terminal 5,2021-08-01,1700 - 1800,16,50,23,53,18,53,651,200,282,20,0,0,0,56,1209,6,29
ORD,Terminal 5,2021-08-01,1800 - 1900,9,22,6,22,8,22,780,185,0,0,0,0,0,35,1000,7,25
ORD,Terminal 5,2021-08-01,1900 - 2000,6,21,8,21,7,21,591,18,0,0,0,0,0,18,627,4,23
ORD,Terminal 5,2021-08-01,2000 - 2100,9,29,12,31,10,31,354,101,1,0,0,0,0,15,471,3,18
ORD,Terminal 5,2021-08-01,2100 - 2200,21,37,26,37,23,37,41,110,49,0,0,0,0,9,209,1,7
ORD,Terminal 5,2021-08-01,2200 - 2300,15,35,14,35,15,35,255,205,17,0,0,0,0,12,489,3,15
ORD,Terminal 5,2021-08-01,2300 - 0000,13,33,15,35,13,35,270,126,13,0,0,0,0,14,423,3,13
ORD,Terminal 5,2021-08-02,0000 - 0100,10,21,13,21,11,21,110,36,0,0,0,0,0,0,146,1,12
ORD,Terminal 5,2021-08-02,0200 - 0300,9,21,12,23,10,23,113,43,0,0,0,0,0,4,160,1,7
ORD,Terminal 5,2021-08-02,0500 - 0600,27,57,29,57,28,57,48,106,94,32,0,0,0,8,288,2,10
ORD,Terminal 5,2021-08-02,0800 - 0900,16,64,29,72,22,72,100,92,38,15,14,0,0,13,272,1,14
ORD,Terminal 5,2021-08-02,0900 - 1000,31,64,44,64,36,64,73,145,269,164,22,0,0,21,694,3,17
ORD,Terminal 5,2021-08-02,1100 - 1200,15,32,17,32,15,32,92,91,17,0,0,0,0,7,207,1,8
ORD,Terminal 5,2021-08-02,1200 - 1300,26,53,28,53,26,53,276,348,351,132,0,0,0,30,1137,7,19
ORD,Terminal 5,2021-08-02,1300 - 1400,33,63,39,64,35,64,43,230,327,172,9,0,0,24,805,4,26
ORD,Terminal 5,2021-08-02,1400 - 1500,24,54,29,54,26,54,139,633,337,53,0,0,0,31,1193,6,24
ORD,Terminal 5,2021-08-02,1500 - 1600,46,74,49,74,47,74,31,92,236,451,174,0,0,33,1017,4,26
ORD,Terminal 5,2021-08-02,1600 - 1700,37,59,41,59,38,59,85,139,214,348,0,0,0,24,810,4,22
ORD,Terminal 5,2021-08-02,1700 - 1800,21,50,24,49,22,50,325,655,202,27,0,0,0,33,1242,7,20
ORD,Terminal 5,2021-08-02,1800 - 1900,11,29,13,29,11,29,422,132,0,0,0,0,0,16,570,4,13
ORD,Terminal 5,2021-08-02,1900 - 2000,32,61,33,61,32,61,192,188,266,244,2,0,0,24,916,4,14
ORD,Terminal 5,2021-08-02,2200 - 2300,14,58,18,58,15,58,175,123,10,11,0,0,0,15,334,2,12
ORD,Terminal 5,2021-08-02,2300 - 0000,28,72,28,61,28,72,69,206,130,52,6,0,0,14,477,3,10
ORD,Terminal 5,2021-08-03,0000 - 0100,23,38,23,38,23,38,57,188,74,0,0,0,0,6,325,2,12
ORD,Terminal 5,2021-08-03,0100 - 0200,36,53,31,53,34,53,5,63,64,42,0,0,0,2,176,1,8
ORD,Terminal 5,2021-08-03,0400 - 0500,13,36,19,36,15,36,102,88,27,0,0,0,0,5,222,1,5
ORD,Terminal 5,2021-08-03,0500 - 0600,12,39,25,42,21,42,82,90,68,0,0,0,0,8,248,1,10
ORD,Terminal 5,2021-08-03,0800 - 0900,31,88,64,115,51,115,30,145,87,124,138,63,0,18,605,2,15
ORD,Terminal 5,2021-08-03,0900 - 1000,31,102,71,104,50,104,53,49,40,64,89,29,0,9,333,1,18
ORD,Terminal 5,2021-08-03,1000 - 1100,42,120,82,123,58,123,49,47,95,86,53,105,10,15,460,3,15
ORD,Terminal 5,2021-08-03,1100 - 1200,28,54,27,48,28,54,76,123,160,37,0,0,0,11,407,3,16
ORD,Terminal 5,2021-08-03,1200 - 1300,44,97,50,81,46,97,114,53,183,462,219,7,0,31,1069,7,22
ORD,Terminal 5,2021-08-03,1300 - 1400,46,82,53,82,48,82,81,45,212,475,242,0,0,32,1087,5,28
ORD,Terminal 5,2021-08-03,1400 - 1500,50,84,52,90,51,90,70,28,112,470,257,0,0,29,966,5,20
ORD,Terminal 5,2021-08-03,1500 - 1600,82,120,77,121,81,121,39,26,65,138,483,695,1,47,1494,6,25
ORD,Terminal 5,2021-08-03,1600 - 1700,77,97,75,97,77,97,38,20,0,2,462,87,0,22,631,3,19
ORD,Terminal 5,2021-08-03,1700 - 1800,56,82,58,81,56,82,88,27,64,495,679,0,0,39,1392,7,19
ORD,Terminal 5,2021-08-03,1800 - 1900,49,75,46,71,48,75,54,131,97,348,280,0,0,20,930,6,17
ORD,Terminal 5,2021-08-03,1900 - 2000,39,59,42,59,40,59,33,24,305,172,0,0,0,10,544,3,19
ORD,Terminal 5,2021-08-03,2200 - 2300,23,55,25,55,24,55,127,208,149,19,0,0,0,13,516,3,14
ORD,Terminal 5,2021-08-03,2300 - 0000,30,56,33,57,31,57,68,131,166,81,0,0,0,10,456,3,11
ORD,Terminal 5,2021-08-04,0500 - 0600,7,27,17,28,12,28,87,50,0,0,0,0,0,4,141,1,9
ORD,Terminal 5,2021-08-04,0800 - 0900,18,49,31,57,24,57,84,83,49,38,0,0,0,14,268,1,8
ORD,Terminal 5,2021-08-04,0900 - 1000,24,86,47,86,37,86,117,145,138,114,112,0,0,27,653,3,13
ORD,Terminal 5,2021-08-04,1100 - 1200,24,44,27,44,25,44,63,163,111,0,0,0,0,8,345,2,12
ORD,Terminal 5,2021-08-04,1200 - 1300,25,54,33,55,27,55,149,294,303,90,0,0,0,26,862,6,18
ORD,Terminal 5,2021-08-04,1300 - 1400,25,57,25,54,25,57,219,412,219,82,0,0,0,27,959,4,20
ORD,Terminal 5,2021-08-04,1400 - 1500,51,112,64,114,55,114,92,76,281,255,235,171,0,36,1146,6,17
ORD,Terminal 5,2021-08-04,1500 - 1600,82,152,87,153,84,153,149,113,87,73,399,689,229,50,1789,8,26
ORD,Terminal 5,2021-08-04,1600 - 1700,90,133,83,133,88,133,23,15,44,49,141,275,96,25,668,3,25
ORD,Terminal 5,2021-08-04,1700 - 1800,54,82,52,82,53,82,95,46,184,338,591,0,0,44,1298,8,28
ORD,Terminal 5,2021-08-04,1800 - 1900,44,81,49,79,45,81,51,9,173,256,68,0,0,18,575,4,21
ORD,Terminal 5,2021-08-04,1900 - 2000,24,48,24,48,24,48,227,377,322,14,0,0,0,16,956,5,23
ORD,Terminal 5,2021-08-04,2000 - 2100,17,26,20,26,17,26,43,139,0,0,0,0,0,6,188,1,20
ORD,Terminal 5,2021-08-04,2100 - 2200,11,21,10,21,10,21,151,51,0,0,0,0,0,11,213,1,20
ORD,Terminal 5,2021-08-04,2200 - 2300,24,65,28,103,25,103,82,166,49,22,11,1,0,11,342,2,11
ORD,Terminal 5,2021-08-04,2300 - 0000,44,116,56,116,50,116,109,95,127,69,104,109,0,24,637,4,11
ORD,Terminal 5,2021-08-05,0500 - 0600,25,75,53,78,42,78,85,97,47,105,144,0,0,13,491,2,17
ORD,Terminal 5,2021-08-05,0700 - 0800,25,113,55,113,45,113,106,119,90,63,131,57,0,22,588,2,12
ORD,Terminal 5,2021-08-05,0900 - 1000,41,82,36,91,39,91,143,188,172,127,181,2,0,32,845,3,15
ORD,Terminal 5,2021-08-05,1100 - 1200,13,41,24,41,16,41,194,106,65,0,0,0,0,12,377,2,12
ORD,Terminal 5,2021-08-05,1200 - 1300,19,54,22,54,20,54,396,502,177,25,0,0,0,37,1137,7,20
ORD,Terminal 5,2021-08-05,1300 - 1400,19,48,25,48,21,48,284,244,194,14,0,0,0,17,753,3,21
ORD,Terminal 5,2021-08-05,1400 - 1500,19,53,25,53,22,53,319,407,218,25,0,0,0,24,993,5,25
ORD,Terminal 5,2021-08-05,1500 - 1600,39,90,47,88,41,90,269,187,164,221,359,0,0,38,1238,5,18
ORD,Terminal 5,2021-08-05,1600 - 1700,44,67,48,66,45,67,51,10,112,292,47,0,0,20,532,2,20
ORD,Terminal 5,2021-08-05,1700 - 1800,40,67,38,66,40,67,45,122,544,297,48,0,0,40,1096,5,20
